"Group.1" "Group.2" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.."
"SITTING" 22 -0.704883001 -0.940405978437581 -1.0233922233871 -0.13270406 -0.745671131274194 -0.612399157532258 -0.900895418 -0.965625547568548 -0.991613604486129 -1.01714223992258 -1.02953522298387 -0.866058740217742 -1.08432056651613 -1.02261660162903 -1.03126350383065 -1.86650353790645 -1.86650353790645 -1.94788049080645 -1.87534591983871 -1.96197980112903 -1.9571285583871 -1.8665412613871 -1.85597961806452 -1.965244115 -1.93290552806452 -1.95660294306452 -1.95964007741935 -1.90526969774194 -1.89941274774194 -1.86987626691935 -1.93593457306452 -1.88551577709677 -1.95409356290323
"STANDING" 22 -0.705946665555556 -0.938549609162381 -1.04716907905873 -0.0387630006349206 -1.19749951650794 -0.926507703815873 -0.900406791460317 -0.941574797550952 -0.987740981459206 -0.945357219546032 -1.03372144168413 -0.887235854 -1.04721737596825 -1.02700000763016 -1.03107149693651 -1.89467397634921 -1.89467397634921 -1.93470110190476 -1.83240085952381 -1.94468967761905 -1.9677742152381 -1.85281894603175 -1.89551167904762 -1.95374221571429 -1.9083114184127 -1.96187266920635 -1.83686988095238 -1.93285517698413 -1.92598054412698 -1.89278361825397 -1.91639783761905 -1.83228768206349 -1.93372252492063
"LAYING" 22 -0.66777553075 -0.927539288116944 -1.05374673256944 -1.34727582611111 -0.3263428628625 -0.180531482083333 -0.895134967305556 -0.950553179263194 -0.979201399386111 -0.977473042945833 -1.05445727425 -0.788247991375 -1.07229653763889 -1.01809290195389 -1.048908658625 -1.84440156045833 -1.84440156045833 -1.93101960111111 -1.85052793930556 -1.95591862736111 -1.89941535083333 -1.83808756013889 -1.89538318694444 -1.943696395 -1.91379422180556 -1.94775210569444 -1.91139790694444 -1.92540951319444 -1.87953587902778 -1.84308624223611 -1.91829040597222 -1.86960819916667 -1.94942800180556
"WALKING" 23 -0.0403098891525424 -0.137382457703898 0.0508376912983051 -0.0374212152542373 -1.12831207694915 -1.09374470220339 -0.130596213708644 -0.0656061410847458 -0.0312196120186441 -0.557438335679661 0.19543743710678 -0.101934437319492 -0.421782258483051 0.244275450620339 -0.464757020572542 -0.308866374392881 -0.308866374392881 -0.0939014018932203 0.151249625671356 0.261703745168814 -0.605211467750847 -0.274960793762712 0.197551548554237 -0.525583445186441 -0.216464030283051 -0.0634386077644068 -0.882670894745763 0.482150980369491 -0.482791237447458 -0.501838146930508 -0.0638078035677966 0.123601622623729 0.434453185162712
"WALKING_UPSTAIRS" 23 0.00610735251764706 0.0124591756631373 -0.0260894274313726 -0.089905671372549 -1.12495636529412 -1.25800036039216 -0.2930336243 -0.288238744172549 -0.392170603607843 -0.454870552072549 -0.405246250313726 -0.064285867572549 -0.658231975686275 -0.545908501056863 -0.636265279019608 -0.283647401496078 -0.283647401496078 -0.673852734509804 -0.523260138106471 -1.05564233921569 -0.506915237588235 -0.0389176539305882 0.0339312664868627 -0.790520066509804 -0.707130730568627 -0.815561621764706 -1.02067001315686 -0.592067385960784 -0.245253406335294 -0.641430305568627 -0.757292909666667 -0.850879868654902 -1.15137511156863
"WALKING_DOWNSTAIRS" 23 0.334036695490741 0.0920478884457407 0.131086371687037 -0.0270794361111111 -1.04904139127778 -1.05955978985185 0.256748122340741 -0.0508296075055556 0.0300329906757408 -0.473956051798148 0.12851780585 -0.113342238518519 -0.440741524042593 0.111360960498148 -0.397195141244444 0.357575102046296 0.357575102046296 0.405069675714815 0.0930888384777778 0.0131790717685185 0.17713196855 0.139171658095741 0.375312974955556 0.283501628551852 -0.250148297574074 0.0592561293277778 -0.697329038259259 0.454869328118518 -0.4471635877 0.319436958437037 0.559490227833333 -0.0681046911018519 0.0348180863481481
"SITTING" 23 -0.714256385 -0.948328060832353 -1.00939306961765 -0.0480274792647059 -0.839166363823529 -0.860942444666176 -0.907559568602941 -0.967910698373015 -0.977467228513677 -1.02762208070147 -1.01654208113235 -0.895151311588235 -1.08382685323529 -1.02418770076324 -1.03668625074559 -1.86904403617647 -1.86904403617647 -1.95604427970588 -1.87359952426471 -1.96574106397059 -1.97467092911765 -1.88424189367647 -1.83815643067647 -1.97057049397059 -1.95770091514706 -1.95059267323529 -1.95867322779412 -1.90165370985294 -1.92734288779412 -1.87292794852941 -1.94623848338235 -1.89097405382353 -1.95920624955882
"STANDING" 23 -0.707522196323529 -0.976192047286765 -1.04000676290456 -0.0647532591176471 -1.10222000852059 -1.17083091531853 -0.908121311102941 -0.964633831882794 -0.978887824554882 -0.9747510148075 -1.01330124020368 -0.8807007895 -1.07091880710294 -1.01418693980882 -1.03947714425735 -1.90888212455882 -1.90888212455882 -1.95348301367647 -1.86222685897059 -1.94878661779412 -1.96996058264706 -1.92087423647059 -1.87128066794118 -1.96781489426471 -1.95233455941176 -1.94585154558824 -1.88920895191176 -1.89865235058824 -1.9321894875 -1.91327753352941 -1.94885184323529 -1.86938925117647 -1.94644850235294
"LAYING" 23 -0.682718355208333 -0.997965210944444 -1.07748027170833 -1.33951372097222 -0.544360495555556 -0.0579976368055556 -0.903181685972222 -0.973260176615417 -0.990945827269444 -0.993189373438611 -1.06424815338889 -0.872841537930556 -1.08705277323611 -1.01667273852917 -1.05710814747222 -1.92083118736111 -1.92083118736111 -1.97369584888889 -1.90664558694444 -1.96587231027778 -1.92244819597222 -1.956376445 -1.94977649694444 -1.97404551180556 -1.97822588111111 -1.96791752375 -1.96234129069444 -1.92346644583333 -1.96955664902778 -1.92621274861111 -1.97244590458333 -1.92526488611111 -1.96343199555556
"WALKING" 24 -0.193781550344828 -0.176672138217241 -0.39943596912069 -0.0234313189655172 -1.07769508612069 -1.10373299637931 -0.412669357808621 -0.290094702103448 -0.502829604810345 -0.635110060348276 -0.553009868163793 -0.298953371241379 -0.553304623515517 -0.564536070510345 -0.631951754567241 -0.781047632586207 -0.781047632586207 -0.80954676362069 -0.966927369482759 -1.06384751172414 -0.955153441724138 -0.385960218258621 -0.659139931896552 -1.01726890327586 -0.647182852741379 -0.981035843793103 -1.08521092051724 -0.975737704827586 -0.844785779827586 -1.02488475758621 -0.821621030517241 -1.20254196568966 -1.13904212396552
"WALKING_UPSTAIRS" 24 -0.0745182445762712 -0.142002432423051 -0.369849623847458 -0.0558210669491525 -1.15418918898305 -1.16208780813559 -0.412533662169491 -0.530302356986441 -0.537042629417119 -0.489110031598305 -0.674467071871186 -0.249767213513559 -0.787290383571525 -0.678379431933898 -0.698818053745763 -0.533257292033898 -0.533257292033898 -0.929556310338983 -0.838364899966102 -1.2969319820339 -0.721956106949153 -0.360200221294915 -0.59593565440678 -1.04274933644068 -1.06344756271186 -1.04611811084746 -1.10613416559322 -1.13279880542373 -0.684179321016949 -0.728584366949153 -0.88944857661017 -1.11373598474576 -1.29999162067797
"WALKING_DOWNSTAIRS" 24 0.205898728369091 -0.117180361614727 -0.310385201018182 -0.0109619107272727 -1.06980569038182 -1.08233087374545 -0.256956911145455 -0.173765050478727 -0.298708535137273 -0.518625969014545 -0.538903548512727 -0.379103594305455 -0.449859051690909 -0.548503366232727 -0.519896482421818 -0.0962538285927273 -0.0962538285927273 -0.406608914854545 -0.668660683763636 -0.956312090727273 -0.257232888133091 -0.255374122776364 -0.465378905969091 -0.732106392909091 -0.389451165036364 -0.578570151927273 -0.757363895672727 -0.956888133454545 -0.969568551818182 -0.198461871338545 -0.283585628262727 -0.844445956909091 -0.952480412
"SITTING" 24 -0.717118076470588 -0.969381471852647 -1.06009717289706 -0.0700225454411765 -0.78943789275 -0.853847174714706 -0.912232529352941 -0.974806652330779 -0.985795948478971 -1.02373461067206 -1.05296727485147 -0.891233631029412 -1.08662027363235 -1.03039774658824 -1.04144681541912 -1.93275883970588 -1.93275883970588 -1.97097427852941 -1.933890415 -1.98203095544118 -1.98062951220588 -1.91777120529412 -1.92139447897059 -1.97814621073529 -1.96077837117647 -1.96797974941176 -1.97456807558824 -1.95745260897059 -1.94753867867647 -1.93475729352941 -1.97008368294118 -1.94707961985294 -1.98178780941176
"STANDING" 24 -0.706906987246377 -0.951350508382725 -1.038506084 -0.025755311884058 -1.11335668963768 -0.999243489773913 -0.90595609515942 -0.956761669785507 -0.981304103976667 -0.988599811433333 -1.03655318614493 -0.892834063173913 -1.07505158111594 -1.02515743282899 -1.03499492143478 -1.89796202942029 -1.89796202942029 -1.95072929695652 -1.90762337289855 -1.96238298768116 -1.97303548710145 -1.88342494971014 -1.87762006695652 -1.9628833315942 -1.93794877666667 -1.95410720927536 -1.92042588246377 -1.93622454927536 -1.94282204057971 -1.90958864449275 -1.94544686478261 -1.91832949115942 -1.96087433782609
"LAYING" 24 -0.695133526180556 -1.00048198295556 -1.080803196125 -1.31970469833333 -0.25502365875 -0.295399758472222 -0.905644201 -0.970448542582083 -0.988979625304583 -0.997019713083333 -1.05585335633333 -0.869970614916667 -1.08267953020833 -1.01632368381944 -1.05479329265278 -1.94120887666667 -1.94120887666667 -1.96913519791667 -1.91162144736111 -1.96143997611111 -1.94106076888889 -1.96540217055556 -1.9496925975 -1.97413906458333 -1.96626514625 -1.9647353275 -1.96128384819444 -1.92390492902778 -1.96469578180556 -1.94423409208333 -1.96639320055556 -1.92537046805556 -1.95869372180556
"WALKING" 25 -0.317014684459459 -0.180500174052703 -0.545871039540541 -0.0420161487837838 -1.09240931182432 -0.75657945772973 -0.535448860393513 -0.379108566499324 -0.678952390455405 -0.416789291590541 -0.686108903967162 -0.475988371716216 -0.610334363375676 -0.839534035995676 -0.710845785530676 -0.970890896081081 -0.970890896081081 -1.08116148716216 -0.884171787432432 -1.43549861391892 -1.20048886540541 -0.422194075133784 -0.964187807702703 -1.24974110148649 -0.802215298108108 -1.34969977891892 -0.818587827702703 -1.24595163216216 -1.16486716040541 -1.19898749864865 -1.08359559189189 -1.09199549608108 -1.52768667581081
"WALKING_UPSTAIRS" 25 -0.181780234769231 -0.250073161195692 -0.422734415369231 -0.0231852107692308 -1.14939955523077 -0.774491412392308 -0.589638602736923 -0.617876095276769 -0.824149053657538 -0.433399602453846 -0.543111041950769 -0.464572870370308 -0.820336063369231 -0.867844442913846 -0.800313504638462 -0.785778848923077 -0.785778848923077 -1.35367390338462 -0.706388815958461 -1.60198932938462 -0.959625625692308 -0.580139233969231 -0.780228569292308 -1.35842178230769 -1.27893543507692 -1.62379360784615 -0.976264830323077 -0.967942600923077 -1.17628232784615 -1.06402785476923 -1.35822880323077 -0.953766462723077 -1.66346491815385
"WALKING_DOWNSTAIRS" 25 0.0375727319482759 -0.161557656169483 -0.565164758862069 -0.0348425344827586 -1.01024302862069 -0.707395738 -0.391311458534483 -0.391203185106897 -0.722829574684483 -0.28583362602069 -0.624492991022069 -0.345705429551724 -0.558086832985862 -0.851964877001207 -0.663689810169138 -0.479573844534483 -0.479573844534483 -0.983460261206897 -0.598243486981034 -1.34431957655172 -0.585274067262069 -0.36322342932931 -1.00556253086207 -1.04794279172414 -0.781419474241379 -1.42183402344828 -0.534051831672414 -1.10355747724138 -0.917049754310345 -0.64759186762069 -0.973866879655172 -0.909470911775862 -1.38006669034483
"SITTING" 25 -0.713351346153846 -0.962227297864615 -1.07429999263077 -0.123193902461538 -0.755127874661538 -0.802319026076462 -0.917069920701077 -0.97801683276 -0.986325545026 -1.02511279327692 -1.05599377330769 -0.887359169338462 -1.08778479181538 -1.03048091008308 -1.04105095216923 -1.93041275153846 -1.93041275153846 -1.97785694738462 -1.93720784430769 -1.98463105307692 -1.98352977753846 -1.90396025261538 -1.93686674584615 -1.985228956 -1.96702502830769 -1.975482502 -1.97855255553846 -1.96365668430769 -1.94997876076923 -1.92901526092308 -1.97556062661538 -1.94967281092308 -1.98380126123077
"STANDING" 25 -0.713956425135135 -0.970926198973378 -1.0719956457027 -0.0633535345945946 -1.13995975716216 -0.766610472162162 -0.913078928810811 -0.965640270773243 -0.993290773049473 -0.996152096312162 -1.04664530641892 -0.886545595364865 -1.07838339167568 -1.02907160321486 -1.03642020001351 -1.94073922148649 -1.94073922148649 -1.96728415216216 -1.92696171716216 -1.96832280081081 -1.98294494608108 -1.91402551905405 -1.93617497094595 -1.97774454567568 -1.94658395648649 -1.97273029959459 -1.94074269527027 -1.95436055135135 -1.94543895067568 -1.94255905364865 -1.96437748581081 -1.93006289648649 -1.96711676621622
"LAYING" 25 -0.65832464549589 -0.710665046928767 -0.817690834273973 -1.29065747917808 -0.0229194415068493 -0.0838073479726027 -0.885416243561644 -0.917225238573562 -0.998553469832877 -0.886042405130137 -1.00827097590274 -0.771209318534247 -1.05902814441096 -1.01423621004178 -1.0339344692411 -1.2097325440411 -1.2097325440411 -1.92409296123288 -1.66570591506849 -1.93809278506849 -1.83169508369863 -1.45733007479452 -1.51029832157397 -1.94928307041096 -1.89521629712329 -1.93451804465753 -1.78182560835616 -1.87855297410959 -1.84000436479452 -1.42583518526027 -1.92368436027397 -1.76078833424658 -1.93870955643836
"WALKING" 26 -0.0609210838305085 -0.151777350340678 -0.442413514016949 -0.019407896440678 -1.10296249932203 -0.857492862186441 -0.263222507283051 -0.242192374901695 -0.403666573945254 -0.496226570744068 -0.659886212947458 -0.269442134708475 -0.516850092140678 -0.632653939150847 -0.534767056061017 -0.645247485728814 -0.645247485728814 -0.570108779152542 -0.930421310169491 -1.1158674979661 -0.669957475271186 -0.332427988881356 -0.723984967966102 -0.715292722033898 -0.570484139694915 -0.795203608135593 -0.901112515254237 -1.14976737016949 -0.744748903559322 -0.917020709830508 -0.56230680661017 -1.16139382966102 -1.23239137932203
"WALKING_UPSTAIRS" 26 0.103684442127273 -0.0773360100161818 -0.526540397781818 -0.0199161350909091 -1.184027814 -0.93162990336 -0.215315434018182 -0.397679756969273 -0.689704513001818 -0.575069478565455 -0.668857290987273 -0.236942157250909 -0.613388437218182 -0.763834700579636 -0.615946057254545 -0.293581606181818 -0.293581606181818 -0.738995241090909 -0.858459457818182 -1.30992950672727 -0.385664594509091 -0.229475620630909 -0.900405015636364 -0.646615988345455 -0.839400477272727 -1.35546815872727 -1.01849886872727 -1.21534917945455 -0.704756109454545 -0.441792610645455 -0.688685823090909 -1.12571677818182 -1.34342695727273
"WALKING_DOWNSTAIRS" 26 0.45323843242 -0.02425571977978 -0.3912472954 -0.01592472 -1.0153262283 -0.779175448 -0.016640853288 -0.09353650437802 -0.39122709424 -0.342065122696 -0.5737902546168 -0.249828839597 -0.2700892041196 -0.584466547885 -0.41001037874 0.261381062802 0.261381062802 -0.260160222716 -0.531472914506 -0.8819206054 0.249583940002 -0.084520777868 -0.6262885735 -0.33219399665 -0.227089443644 -0.7568162986 -0.52411801808 -0.9406325488 -0.65587101242 0.080851121282 -0.221113105092 -0.72750059972 -0.961698132
"SITTING" 26 -0.721525457782051 -0.94793261092641 -1.0474492833359 -0.182127313846154 -0.726181138782051 -0.630193236410256 -0.915814072623077 -0.97929282605141 -0.997811090326026 -1.02804944547564 -1.05750966417821 -0.895330390910256 -1.09186732905128 -1.03344685441282 -1.04069250941767 -1.88668277751282 -1.88668277751282 -1.9808845474359 -1.91879496820513 -1.98849965333333 -1.96133472282051 -1.89208294961538 -1.91230048961538 -1.98532528794872 -1.97361747512821 -1.97868309730769 -1.98146331871795 -1.95122898230769 -1.93869036064103 -1.88699874285897 -1.97900321564103 -1.94011452230769 -1.98819521730769
"STANDING" 26 -0.711942333378378 -0.966126986070676 -1.07322619776757 -0.0272178905405405 -1.10730185560811 -0.875814202445946 -0.915140534202703 -0.967762262765 -0.988888426476892 -0.998319695012162 -1.05554671896622 -0.897220682540541 -1.07882840643243 -1.03066818916216 -1.03924669807162 -1.93120899351351 -1.93120899351351 -1.96961146662162 -1.93132754108108 -1.9727986177027 -1.98569578067568 -1.90623199527027 -1.93324295081081 -1.98186264418919 -1.95362200810811 -1.97199200743243 -1.94468591418919 -1.96562678337838 -1.95181032878378 -1.93451454972973 -1.96400620216216 -1.93530071445946 -1.96907625162162
"LAYING" 26 -0.697799580722368 -1.00242092464474 -1.08950255344737 -1.56578220381579 -0.184872983684211 -0.369558303026316 -0.902665571947368 -0.974740884411842 -0.995212179934 -1.00739382171579 -1.06964860169737 -0.816865893434211 -1.09303379573684 -1.02873161401316 -1.06491317742105 -1.94114023276316 -1.94114023276316 -1.97907255368421 -1.91754041671053 -1.98211533447368 -1.94123418065789 -1.96698111828947 -1.96977761144737 -1.97963415092105 -1.97535372934211 -1.97667874302632 -1.97935644447368 -1.96061984276316 -1.94196026631579 -1.93584574578947 -1.97703964776316 -1.94044439828947 -1.98005892631579
"WALKING" 27 -0.0716260750877193 -0.203949093287104 -0.41014056277193 -0.0351068494736842 -1.16129003438596 -1.08280442783158 -0.247750824398246 -0.102478156316667 -0.421940867070175 -0.692448605736491 -0.566399874259649 -0.131852659101754 -0.601873230180649 -0.681802943263158 -0.491371717901754 -0.646209662280702 -0.646209662280702 -0.496639489649123 -0.879091109473684 -1.18130582807018 -0.673958723684211 -0.404525091403509 -0.657887812631579 -0.692093150175439 -0.260285265201754 -0.800575085438596 -1.14036706087719 -1.06566806982456 -0.616029892105263 -0.877622010701754 -0.539666035175439 -1.06633985052632 -1.26253058385965
"WALKING_UPSTAIRS" 27 -0.0296692933333333 -0.115105740107843 -0.354238314921569 -0.0884335960784314 -1.17699203823529 -1.22131802137255 -0.394589836207843 -0.440856436858824 -0.626976144023529 -0.656495493386275 -0.585841806671373 -0.0298309294392157 -0.789526818758824 -0.76207196025902 -0.739777841662745 -0.540538142254902 -0.540538142254902 -0.943677989215686 -0.787921146045098 -1.42456625627451 -0.671111466862745 -0.329094500137255 -0.616225266078431 -0.982037228823529 -0.89258204372549 -1.26568366235294 -1.11862351115686 -1.18196205392157 -0.584037152137255 -0.862636671568627 -0.933781836666667 -1.13100370560784 -1.47089411666667
"WALKING_DOWNSTAIRS" 27 0.464951718590909 -0.111527449668182 -0.352878478029545 -0.0155949863636364 -1.10190276795455 -1.06096913571364 0.0900439332022727 -0.122541157177273 -0.419161265918182 -0.523549460291591 -0.498126527009091 -0.105151129777273 -0.545419088836364 -0.523661653104545 -0.369372632327273 0.229247660725 0.229247660725 -0.154057952906818 -0.472735296377273 -0.906354119684091 0.277895871077273 -0.238320022056818 -0.544691062954545 -0.0960637604659091 -0.334219249043182 -0.818381888340909 -0.687597047931818 -0.945166057202273 -0.512720950704545 0.0786044548022727 -0.102768380965909 -0.757097920340909 -0.970609142227273
"SITTING" 27 -0.714638805142857 -0.987106105642857 -1.07138064773143 -0.142981024 -0.7696063152 -0.690850634957143 -0.9127542015 -0.980426746492286 -0.995016855831 -1.02567550737143 -1.06180202966429 -0.892338028927143 -1.08880389908571 -1.03186752307143 -1.0421551432 -1.94900834357143 -1.94900834357143 -1.97866771785714 -1.93434760671429 -1.98614754028571 -1.97734130485714 -1.94532391828571 -1.93788648957143 -1.98213187814286 -1.97132169771429 -1.976370238 -1.97619252314286 -1.96517880942857 -1.95444365342857 -1.94565176357143 -1.97730492057143 -1.95001108714286 -1.98435804057143
"STANDING" 27 -0.712384661875 -0.971764655445 -1.0702442629 -0.028660670875 -1.168145899625 -0.973744122385826 -0.912658381175 -0.963586393765013 -0.98873429099425 -0.996633661405 -1.0500061112 -0.90959766067625 -1.0814029573625 -1.0325451832125 -1.040374276485 -1.939113401875 -1.939113401875 -1.969506709875 -1.934396290625 -1.978351887875 -1.9829976375 -1.9157377475 -1.933071039375 -1.976378559375 -1.953474262 -1.97331963775 -1.94037146525 -1.96558963025 -1.963967542 -1.9407152875 -1.967173923625 -1.940925735875 -1.97799757475
"LAYING" 27 -0.704352660675676 -1.00172280490541 -1.09433672891892 -1.50161846756757 -0.425822248918919 -0.143663931081081 -0.909845044191892 -0.972510352871622 -0.990370695914459 -1.00837994504027 -1.08007143195946 -0.859636638945946 -1.09465141606757 -1.02924449338757 -1.05757650552703 -1.96101182837838 -1.96101182837838 -1.976959545 -1.9388333272973 -1.98783935702703 -1.95824754945946 -1.96718503986486 -1.97393897783784 -1.97415703797297 -1.97137328608108 -1.97793429891892 -1.97641086797297 -1.96984815581081 -1.9592984572973 -1.96168535675676 -1.97627376216216 -1.95169690472973 -1.98711607797297
"WALKING" 28 -0.0117752983333333 -0.133562158724074 -0.404643101322222 -0.033763627037037 -1.1980970112963 -1.07013789307407 -0.242587961074074 -0.19747446057963 -0.545099623683333 -0.609694831935185 -0.514966223467963 -0.126535473692593 -0.492391754040741 -0.690557999405556 -0.500283147240741 -0.5733600403 -0.5733600403 -0.689673083703704 -0.771287607111111 -1.12610995277778 -0.578894606111111 -0.296701295585185 -0.682383834444444 -0.729718396851852 -0.486305848418518 -1.07333423962963 -0.920161289444444 -1.00215247907407 -0.563272435444444 -0.863730512222222 -0.797084466111111 -1.03141399888889 -1.18503683425926
"WALKING_UPSTAIRS" 28 0.0199434114705882 -0.174698271383137 -0.407500939417647 -0.0901895684313725 -1.2608650845098 -1.16572187176471 -0.241988468809804 -0.309303866548039 -0.629998124605882 -0.648181198607843 -0.458094425570588 -0.085585825127451 -0.574850968984314 -0.739826314876471 -0.678829307819608 -0.398169170431373 -0.398169170431373 -0.713448586470588 -0.740338627396078 -1.29041191843137 -0.499827987294118 -0.369144050235294 -0.683418098823529 -0.689140410039216 -0.707035940980392 -1.27572119901961 -0.960019694509804 -0.982055816470588 -0.544454374580392 -0.548145533584314 -0.668929323392157 -1.06302242647059 -1.36735857686274
"WALKING_DOWNSTAIRS" 28 0.419354964465217 0.134473599913043 -0.44962078561087 -0.0276298619565217 -1.1843013173913 -1.03853700578261 0.0805001230108696 0.0408981037108696 -0.425813759891304 -0.409202640493478 -0.252263043980196 -0.168402580719565 -0.190594195017391 -0.481608964991957 -0.413830127276522 0.239824780513043 0.239824780513043 -0.112643288906522 -0.292730468715217 -0.747549641 0.226869258043478 0.251742933713478 -0.72510191723913 -0.124878927602174 -0.0144578915913043 -0.853775786456522 -0.375450342391304 -0.510208522173913 -0.600898223376087 0.114781410019565 -0.101242235102174 -0.58625863063913 -0.861442958695652
"SITTING" 28 -0.706295177361111 -0.958445688986944 -1.04818518525 -0.0818011904166667 -1.08436308072222 -0.820685112766667 -0.899419517291667 -0.947385629509306 -0.976069572649028 -1.01357378648889 -1.02371089102778 -0.869607401125 -1.07754916822222 -1.02151464725139 -1.02890322760556 -1.90357241194444 -1.90357241194444 -1.94357601291667 -1.90624155111111 -1.95965507763889 -1.96477685125 -1.88623712875 -1.88527226416667 -1.95467858680556 -1.92704467333333 -1.95126732138889 -1.95533946763889 -1.91632465083333 -1.91574131513889 -1.90620954847222 -1.94000202305556 -1.91383181763889 -1.95786123888889
"STANDING" 28 -0.699953569493671 -0.892952729302658 -1.01170320937975 -0.0415445781012658 -1.21045760848101 -0.990365231682279 -0.89329139943038 -0.924694542878101 -0.972443462801392 -0.909360386759114 -1.01390648482278 -0.838974131810127 -1.03059180679241 -1.01611347296076 -1.00908678890848 -1.84312998582278 -1.84312998582278 -1.91362037898734 -1.77116001531646 -1.91594749924051 -1.95278729164557 -1.76789965822785 -1.83210382936709 -1.94018651189873 -1.87216025860759 -1.93832329063291 -1.76713287139241 -1.88426239443038 -1.85869427544304 -1.85300363759494 -1.90769092050633 -1.78811209835443 -1.91474200139241
"LAYING" 28 -0.692974813 -0.9621405661975 -1.0647951958375 -1.46093363125 -0.825685754 -0.96336766325 -0.9020876521 -0.972739616429375 -0.967061936488575 -0.972529985485 -1.05750619735 -0.8687957886 -1.0653145755375 -1.01600078724625 -1.03486910746375 -1.91268625975 -1.91268625975 -1.95176798975 -1.866047834625 -1.947993547875 -1.941255731375 -1.90044034675 -1.91788657725 -1.96221932025 -1.959212294375 -1.9447824085 -1.904896348625 -1.923377443625 -1.927476868875 -1.918599606375 -1.945772377125 -1.8758933735 -1.941150403625
"WALKING" 29 0.0976619765660377 -0.108045621345849 -0.349460465566038 -0.0158791537735849 -1.10259092679245 -0.850402222943396 -0.136059207941509 -0.0647875990543396 -0.452342536764151 -0.606825352615283 -0.263762789720755 -0.344547217513208 -0.502797924692264 -0.635934110901887 -0.54336698734717 -0.358216402956604 -0.358216402956604 -0.373267951037736 -0.639387364150943 -1.11846505528302 -0.326175482610377 -0.217032772128302 -0.563082940415094 -0.517806556924528 -0.243042001615094 -0.923912724150943 -1.08580360754717 -0.456368285733962 -0.891394978490566 -0.628940811037736 -0.278484705716981 -0.845974683962264 -1.24716883849057
"WALKING_UPSTAIRS" 29 0.178651509908163 -0.15207481887551 -0.0184562376061224 -0.0249300591836735 -1.15012792367347 -0.814470865965714 -0.0760206217114286 -0.389313214702041 -0.707835153691837 -0.230705785320408 -0.1062178077 -0.289383328877755 -0.605361678979592 -0.785328704430612 -0.626510902112245 -0.033126002455102 -0.033126002455102 -0.598810009081633 -0.0360848476065306 -1.33018712142857 -0.188856010638776 -0.337269570198571 -0.117430045979592 -0.43645316892449 -0.81753555244898 -1.35631517959184 -0.61085749542449 -0.159698557571429 -0.785853188979592 -0.264300158861224 -0.51969160322449 -0.431545366787755 -1.45391873918367
"WALKING_DOWNSTAIRS" 29 0.460524043541667 -0.1374046820625 -0.32131199836875 0.0067500225 -0.989999358979167 -0.777335859375 0.0397346225035417 -0.0767198213875 -0.492828483310417 -0.319489864604062 -0.475564726697917 -0.22889820795 -0.42220620395625 -0.760617266369792 -0.415734249485417 0.238186315854167 0.238186315854167 -0.169406961658333 -0.390377907247917 -1.13623150520833 0.298101824515 -0.260578425391667 -0.528765392254167 -0.13688373695625 -0.218166587175 -0.95849433875 -0.508541139397917 -0.817997721666667 -0.6153917403125 0.0828871570354167 -0.079322536180625 -0.704484456973542 -1.223254608125
"SITTING" 29 -0.713565042 -0.979853178208333 -1.07847569736667 -0.0931153966666667 -0.817944832933333 -0.679775981666667 -0.918981750081667 -0.978069785953333 -0.987001032048 -1.02810581606667 -1.06391378688 -0.91317839475 -1.08868572908333 -1.03532100815167 -1.039834665195 -1.94730733833333 -1.94730733833333 -1.981251537 -1.93395535683333 -1.99029765216667 -1.98171148466667 -1.931303451 -1.94142400516667 -1.98766593566667 -1.96937651183333 -1.97891610266667 -1.97912132416667 -1.977589054 -1.94684611166667 -1.94456455166667 -1.97991661316667 -1.95128079883333 -1.989805077
"STANDING" 29 -0.718103569538462 -0.986556307983077 -1.0888665564 -0.0222554953846154 -1.04362118586769 -0.952849958563692 -0.918347567584615 -0.971827659979692 -0.990260964707061 -1.00560237717692 -1.06247094422 -0.900610266384615 -1.08216321224615 -1.03604417092308 -1.04517833601538 -1.96649103184615 -1.96649103184615 -1.98128110907692 -1.95601600584615 -1.98359833107692 -1.99162861 -1.94162432353846 -1.96289899846154 -1.98786032953846 -1.96797776292308 -1.979857954 -1.95364801446154 -1.98123039523077 -1.96836894092308 -1.96679581076923 -1.98012182723077 -1.95681845169231 -1.98318883030769
